Country	Record	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	
DR Congo	CBA_GgCO2eqPerBnUSDGDP	4.025443e+03	3.807240e+03	4.333811e+03	2.679805e+03	6.159712e+03	7.087618e+03	6.085996e+03	5.704491e+03	5.817986e+03	7.057795e+03	1.757060e+03	5.130393e+03	4.601452e+03	4.781143e+03	4.336116e+03	3.815202e+03	3.273455e+03	2.669700e+03	2.415303e+03	2.576110e+03	2.283606e+03	1.889221e+03	1.707066e+03	1.636047e+03	1.512481e+03	1.440559e+03	1.499411e+03	1.424738e+03	1.264440e+03	
DR Congo	GDP_MilUSD	9.349765e+03	9.625437e+03	8.227344e+03	1.070626e+04	5.820382e+03	5.643439e+03	5.771455e+03	6.090841e+03	6.215591e+03	4.711259e+03	1.908805e+04	7.438189e+03	8.728039e+03	8.937567e+03	1.029748e+04	1.196448e+04	1.445190e+04	1.673707e+04	1.978852e+04	1.864837e+04	2.156572e+04	2.583975e+04	2.930624e+04	3.267975e+04	3.590904e+04	3.791770e+04	3.713480e+04	3.801927e+04	4.683134e+04	
Denmark	PBA_GgCO2eq	7.000000e+04	8.070000e+04	74600	7.680000e+04	8.070000e+04	7.770000e+04	90900	81400	7.740000e+04	7.490000e+04	7.060000e+04	7.230000e+04	71800	7.680000e+04	70700	66900	7.410000e+04	6.950000e+04	65900	63100	6.340000e+04	5.840000e+04	5.390000e+04	5.530000e+04	51100	4.850000e+04	50600	4.850000e+04	4.515513e+04	
Denmark	CBA_GgCO2eq	7.754790e+04	7.686692e+04	7.618593e+04	5.346983e+04	7.180432e+04	8.636840e+04	9.535402e+04	8.724235e+04	8.834309e+04	8.482951e+04	8.094329e+04	8.143196e+04	8.409652e+04	9.315030e+04	8.983266e+04	8.830836e+04	9.399938e+04	9.311572e+04	9.092085e+04	8.536892e+04	8.433494e+04	7.985617e+04	7.628216e+04	7.681932e+04	7.300151e+04	7.121833e+04	6.209829e+04	6.094901e+04	6.591142e+04	
Denmark	PBA_tCO2eqperCap	1.361603e+01	1.565470e+01	1.442382e+01	1.479484e+01	1.548647e+01	1.484808e+01	1.729781e+01	1.542251e+01	1.460377e+01	1.407366e+01	1.321850e+01	1.349384e+01	1.336311e+01	1.425654e+01	1.308532e+01	1.233862e+01	1.361132e+01	1.270567e+01	1.198618e+01	1.141875e+01	1.141314e+01	1.046033e+01	9.606131e+00	9.808443e+00	9.021893e+00	8.525224e+00	8.860095e+00	8.461270e+00	7.850335e+00	
Denmark	CBA_tCO2eqperCap	1.508421e+01	1.491114e+01	1.473046e+01	1.030049e+01	1.377938e+01	1.650457e+01	1.814539e+01	1.652943e+01	1.666851e+01	1.593940e+01	1.515508e+01	1.519820e+01	1.565169e+01	1.729168e+01	1.662644e+01	1.628705e+01	1.726660e+01	1.702298e+01	1.653708e+01	1.544859e+01	1.518181e+01	1.430345e+01	1.359511e+01	1.362528e+01	1.288869e+01	1.251860e+01	1.087345e+01	1.063311e+01	1.145887e+01	
Denmark	Population	5141000	5155000	5172000	5191000	5211000	5233000	5255000	5278000	5300000	5322000	5341000	5358000	5373000	5387000	5403000	5422000	5444000	5470000	5498000	5526000	5555000	5583000	5611000	5638000	5664000	5689000	5711000	5732000	5752000	
Denmark	PBA_GgCO2eqPerBnUSDGDP	5.063391e+02	5.796386e+02	4.878506e+02	5.363292e+02	5.167698e+02	4.199844e+02	4.844580e+02	4.690625e+02	4.373081e+02	4.208688e+02	4.300715e+02	4.387364e+02	4.019365e+02	3.521385e+02	2.812553e+02	2.529613e+02	2.619439e+02	2.175795e+02	1.864948e+02	1.964256e+02	1.968973e+02	1.697659e+02	1.647568e+02	1.609503e+02	1.447618e+02	1.602389e+02	1.616015e+02	1.472298e+02	1.269560e+02	
Denmark	CBA_GgCO2eqPerBnUSDGDP	5.609362e+02	5.521069e+02	4.982219e+02	3.734041e+02	4.598055e+02	4.668389e+02	5.081961e+02	5.027287e+02	4.991363e+02	4.766635e+02	4.930794e+02	4.941517e+02	4.707725e+02	4.271068e+02	3.573680e+02	3.339103e+02	3.322884e+02	2.915119e+02	2.573030e+02	2.657470e+02	2.619136e+02	2.321379e+02	2.331726e+02	2.235821e+02	2.068069e+02	2.352979e+02	1.983236e+02	1.850208e+02	1.853134e+02	
Denmark	GDP_MilUSD	1.382473e+05	1.392247e+05	1.529157e+05	1.431956e+05	1.561624e+05	1.850069e+05	1.876323e+05	1.735376e+05	1.769919e+05	1.779652e+05	1.641587e+05	1.647914e+05	1.786352e+05	2.180960e+05	2.513730e+05	2.644673e+05	2.828849e+05	3.194234e+05	3.533610e+05	3.212413e+05	3.219953e+05	3.440031e+05	3.271489e+05	3.435844e+05	3.529936e+05	3.026731e+05	3.131159e+05	3.294171e+05	3.556753e+05	
Djibouti	PBA_GgCO2eq	1070	1080	1070	1080	1060	1100	1130	1170	1150	1180	1220	1290	1300	1330	1350	1360	1360	1450	1510	1480	1540	1510	1630	1660	1770	1820	1820	1870	1.932449e+03	
Djibouti	CBA_GgCO2eq	1.436514e+03	8.432093e+02	2.499051e+02	-5.873460e+03	-2.475300e+03	1.296615e+03	1.005540e+03	1.372942e+03	1.333329e+03	1.393983e+03	1.426859e+03	1.522265e+03	1.553756e+03	1.550279e+03	1.559928e+03	1.585569e+03	1.586220e+03	1.668258e+03	1.739318e+03	1.732662e+03	1.791289e+03	1.783877e+03	1.869936e+03	1.930864e+03	1.962058e+03	2.008356e+03	9.934400e+02	9.278931e+02	1.855515e+03	
Djibouti	PBA_tCO2eqperCap	1.813559e+00	1.779242e+00	1.739837e+00	1.744750e+00	1.704180e+00	1.746032e+00	1.754658e+00	1.770045e+00	1.691176e+00	1.685714e+00	1.699164e+00	1.759891e+00	1.740295e+00	1.750000e+00	1.748705e+00	1.736909e+00	1.710692e+00	1.801242e+00	1.850490e+00	1.787440e+00	1.833333e+00	1.768150e+00	1.877880e+00	1.879955e+00	1.968854e+00	1.991247e+00	1.959096e+00	1.980932e+00	2.015067e+00	
Djibouti	CBA_tCO2eqperCap	2.434769e+00	1.389142e+00	4.063498e-01	-9.488626e+00	-3.979583e+00	2.058118e+00	1.561398e+00	2.077068e+00	1.960779e+00	1.991404e+00	1.987268e+00	2.076760e+00	2.079994e+00	2.039841e+00	2.020633e+00	2.024993e+00	1.995245e+00	2.072370e+00	2.131517e+00	2.092587e+00	2.132487e+00	2.088849e+00	2.154304e+00	2.186709e+00	2.182490e+00	2.197326e+00	1.069365e+00	9.829376e-01	1.934843e+00	
Djibouti	Population	590000	607000	615000	619000	622000	630000	644000	661000	680000	700000	718000	733000	747000	760000	772000	783000	795000	805000	816000	828000	840000	854000	868000	883000	899000	914000	929000	944000	959000	
Djibouti	PBA_GgCO2eqPerBnUSDGDP	2.365540e+03	2.335529e+03	2.238221e+03	2.317356e+03	2.155833e+03	2.210060e+03	2.287428e+03	2.327545e+03	2.236189e+03	2.201163e+03	2.213229e+03	2.253600e+03	2.199207e+03	2.138110e+03	2.026808e+03	1.919188e+03	1.768821e+03	1.710069e+03	1.511352e+03	1.410719e+03	1.364508e+03	1.218583e+03	1.204167e+03	8.126033e+02	7.992120e+02	7.488824e+02	6.990442e+02	6.796389e+02	6.414087e+02	
Djibouti	CBA_GgCO2eqPerBnUSDGDP	3.175822e+03	1.823463e+03	5.227502e+02	-1.260268e+04	-5.034279e+03	2.605088e+03	2.035487e+03	2.731269e+03	2.592675e+03	2.600326e+03	2.588495e+03	2.659362e+03	2.628485e+03	2.492231e+03	2.341981e+03	2.237504e+03	2.063044e+03	1.967473e+03	1.740875e+03	1.651553e+03	1.587162e+03	1.439604e+03	1.381420e+03	9.451967e+02	8.859324e+02	8.263861e+02	3.815706e+02	3.372365e+02	6.158731e+02	
Djibouti	GDP_MilUSD	4.523281e+02	4.624220e+02	4.780583e+02	4.660485e+02	4.916892e+02	4.977240e+02	4.940046e+02	5.026755e+02	5.142679e+02	5.360801e+02	5.512309e+02	5.724174e+02	5.911220e+02	6.220447e+02	6.660721e+02	7.086332e+02	7.688737e+02	8.479189e+02	9.991053e+02	1.049111e+03	1.128612e+03	1.239145e+03	1.353633e+03	2.042817e+03	2.214682e+03	2.430288e+03	2.603555e+03	2.751461e+03	3.012820e+03	
Dominican Republic	PBA_GgCO2eq	13200	15300	17200	19200	21000	24100	24500	24200	23900	24500	26400	26400	27800	27300	25000	24800	25700	26800	26200	25600	25900	26300	26800	26800	27300	27900	28900	29100	2.982825e+04	
Dominican Republic	CBA_GgCO2eq	1.522423e+04	1.606075e+04	1.689727e+04	1.308515e+04	1.792285e+04	2.426948e+04	2.441472e+04	2.437971e+04	2.374193e+04	2.416418e+04	2.590604e+04	2.574190e+04	2.691265e+04	2.499703e+04	2.294109e+04	2.458075e+04	2.625145e+04	2.793099e+04	2.834821e+04	2.788559e+04	2.921209e+04	3.176074e+04	3.214566e+04	3.164163e+04	3.188348e+04	3.219994e+04	3.190274e+04	3.204135e+04	3.494576e+04	
Dominican Republic	PBA_tCO2eqperCap	1.850554e+00	2.104539e+00	2.321814e+00	2.544394e+00	2.732952e+00	3.082236e+00	3.080599e+00	2.993568e+00	2.909666e+00	2.936594e+00	3.116515e+00	3.070124e+00	3.186246e+00	3.084746e+00	2.785826e+00	2.726173e+00	2.787721e+00	2.869686e+00	2.770142e+00	2.673071e+00	2.671480e+00	2.680118e+00	2.698620e+00	2.667197e+00	2.685686e+00	2.713480e+00	2.779381e+00	2.768002e+00	2.806836e+00	
Dominican Republic	CBA_tCO2eqperCap	2.134338e+00	2.209182e+00	2.280949e+00	1.734051e+00	2.332490e+00	3.103911e+00	3.069875e+00	3.015798e+00	2.890423e+00	2.896342e+00	3.058204e+00	2.993592e+00	3.084544e+00	2.824523e+00	2.556395e+00	2.702072e+00	2.847538e+00	2.990790e+00	2.997273e+00	2.911725e+00	3.013109e+00	3.236599e+00	3.236901e+00	3.149048e+00	3.136594e+00	3.131680e+00	3.068161e+00	3.047784e+00	3.288394e+00	
Dominican Republic	Population	7133000	7270000	7408000	7546000	7684000	7819000	7953000	8084000	8214000	8343000	8471000	8599000	8725000	8850000	8974000	9097000	9219000	9339000	9458000	9577000	9695000	9813000	9931000	10048000	10165000	10282000	10398000	10513000	10627000	
Dominican Republic	PBA_GgCO2eqPerBnUSDGDP	1.866074e+03	1.571758e+03	1.514582e+03	1.467773e+03	1.432055e+03	1.451923e+03	1.343077e+03	1.208917e+03	1.102779e+03	1.106714e+03	1.086191e+03	1.031278e+03	1.015975e+03	1.261385e+03	1.101682e+03	6.866183e+02	6.742513e+02	6.095700e+02	5.444433e+02	5.304487e+02	4.808748e+02	4.532158e+02	4.416500e+02	4.275538e+02	4.063715e+02	3.920476e+02	3.817463e+02	3.637592e+02	3.486426e+02	
Dominican Republic	CBA_GgCO2eqPerBnUSDGDP	2.152238e+03	1.649910e+03	1.487924e+03	1.000314e+03	1.222215e+03	1.462133e+03	1.338402e+03	1.217895e+03	1.095485e+03	1.091545e+03	1.065868e+03	1.005570e+03	9.835461e+02	1.154977e+03	1.010951e+03	6.805480e+02	6.887188e+02	6.352945e+02	5.890837e+02	5.778076e+02	5.423690e+02	5.473183e+02	5.297437e+02	5.047949e+02	4.745984e+02	4.524698e+02	4.214102e+02	4.005271e+02	4.084578e+02	
Dominican Republic	GDP_MilUSD	7.073676e+03	9.734322e+03	1.135627e+04	1.308104e+04	1.466424e+04	1.659868e+04	1.824169e+04	2.001791e+04	2.167253e+04	2.213760e+04	2.430512e+04	2.559931e+04	2.736288e+04	2.164288e+04	2.269257e+04	3.611905e+04	3.811635e+04	4.396542e+04	4.812255e+04	4.826103e+04	5.386018e+04	5.802975e+04	6.068154e+04	6.268216e+04	6.717991e+04	7.116483e+04	7.570472e+04	7.999798e+04	8.555538e+04	
Ecuador	PBA_GgCO2eq	42400	40400	4.680000e+04	50100	39000	48200	50300	44000	45800	4.370000e+04	40500	45100	46300	48600	5.160000e+04	52500	5.130000e+04	53900	56400	59800	6.120000e+04	6.290000e+04	6.210000e+04	6.500000e+04	67100	6.470000e+04	6.260000e+04	6.160000e+04	6.628149e+04	
Ecuador	CBA_GgCO2eq	3.701109e+04	3.778119e+04	3.855128e+04	3.237986e+04	2.940902e+04	4.370254e+04	4.422624e+04	3.985131e+04	4.220854e+04	3.749510e+04	3.303616e+04	4.091321e+04	4.297690e+04	4.569026e+04	4.782368e+04	4.842200e+04	4.720348e+04	4.886428e+04	5.114770e+04	5.568206e+04	5.690023e+04	5.724104e+04	5.698182e+04	6.299171e+04	6.326859e+04	6.263408e+04	5.977307e+04	5.912398e+04	6.330788e+04	
Ecuador	PBA_tCO2eqperCap	4.144267e+00	3.857907e+00	4.367301e+00	4.570751e+00	3.479657e+00	4.207770e+00	4.298043e+00	3.681700e+00	3.754714e+00	3.512297e+00	3.193754e+00	3.492063e+00	3.522788e+00	3.635004e+00	3.795234e+00	3.797194e+00	3.648908e+00	3.770022e+00	3.880022e+00	4.047651e+00	4.077010e+00	4.126214e+00	4.013183e+00	4.138282e+00	4.206369e+00	3.990871e+00	3.796010e+00	3.669943e+00	3.879741e+00	
Ecuador	CBA_tCO2eqperCap	3.617544e+00	3.607829e+00	3.597544e+00	2.954098e+00	2.623931e+00	3.815149e+00	3.779052e+00	3.334559e+00	3.460284e+00	3.013591e+00	2.605170e+00	3.167883e+00	3.269946e+00	3.417372e+00	3.517481e+00	3.502242e+00	3.357528e+00	3.417800e+00	3.518692e+00	3.768922e+00	3.790569e+00	3.754988e+00	3.682423e+00	4.010422e+00	3.966185e+00	3.863440e+00	3.624587e+00	3.522429e+00	3.705682e+00	
Ecuador	Population	10231000	10472000	10716000	10961000	11208000	11455000	11703000	11951000	12198000	12442000	12681000	12915000	13143000	13370000	13596000	13826000	14059000	14297000	14536000	14774000	15011000	15244000	15474000	15707000	15952000	16212000	16491000	16785000	17084000	
Ecuador	PBA_GgCO2eqPerBnUSDGDP	2.782284e+03	2.378074e+03	2.586459e+03	2.645375e+03	1.717405e+03	1.972751e+03	1.993943e+03	1.562386e+03	1.636773e+03	2.224454e+03	2.209762e+03	1.843199e+03	1.621776e+03	1.498480e+03	1.410157e+03	1.264844e+03	1.096106e+03	1.056702e+03	9.131735e+02	9.564987e+02	8.798746e+02	7.934239e+02	7.062874e+02	6.832780e+02	6.596129e+02	6.516240e+02	6.263903e+02	5.906275e+02	6.162165e+02	
Ecuador	CBA_GgCO2eqPerBnUSDGDP	2.428664e+03	2.223923e+03	2.130583e+03	1.709718e+03	1.295057e+03	1.788677e+03	1.753173e+03	1.415071e+03	1.508423e+03	1.908607e+03	1.802520e+03	1.672089e+03	1.505376e+03	1.408765e+03	1.306956e+03	1.166596e+03	1.008577e+03	9.579771e+02	8.281334e+02	8.906324e+02	8.180566e+02	7.220415e+02	6.480763e+02	6.621668e+02	6.219490e+02	6.308172e+02	5.981033e+02	5.668871e+02	5.885710e+02	
Ecuador	GDP_MilUSD	1.523928e+04	1.698854e+04	1.809424e+04	1.893872e+04	2.270867e+04	2.443288e+04	2.522639e+04	2.816205e+04	2.798190e+04	1.964527e+04	1.832776e+04	2.446832e+04	2.854894e+04	3.243286e+04	3.659166e+04	4.150708e+04	4.680204e+04	5.100778e+04	6.176264e+04	6.251969e+04	6.955537e+04	7.927666e+04	8.792454e+04	9.512966e+04	1.017263e+05	9.929038e+04	9.993770e+04	1.042959e+05	1.075620e+05	
Egypt	PBA_GgCO2eq	122000	124000	128000	140000	131000	143000	149000	153000	163000	168000	181000	174000	182000	209000	216000	240000	250000	261000	276000	278000	280000	297000	296000	292000	282000	287000	297000	301000	2.887575e+05	
Egypt	CBA_GgCO2eq	1.270987e+05	1.277965e+05	1.284942e+05	1.339788e+05	1.298001e+05	1.464344e+05	1.532830e+05	1.575750e+05	1.677060e+05	1.717227e+05	1.853138e+05	1.771152e+05	1.835868e+05	2.061532e+05	2.140657e+05	2.406701e+05	2.528190e+05	2.657517e+05	2.833830e+05	2.840903e+05	2.847733e+05	3.006689e+05	3.015398e+05	2.956126e+05	2.852021e+05	2.879487e+05	3.245273e+05	3.257772e+05	3.131925e+05	
Egypt	PBA_tCO2eqperCap	2.173371e+00	2.159338e+00	2.181806e+00	2.337970e+00	2.144167e+00	2.294093e+00	2.342694e+00	2.357764e+00	2.462236e+00	2.488299e+00	2.629591e+00	2.480293e+00	2.545989e+00	2.869854e+00	2.912150e+00	3.177798e+00	3.252075e+00	3.336231e+00	3.465769e+00	3.426388e+00	3.383236e+00	3.513587e+00	3.425054e+00	3.302981e+00	3.118607e+00	3.104616e+00	3.144621e+00	3.121014e+00	2.933812e+00	
Egypt	CBA_tCO2eqperCap	2.264202e+00	2.225450e+00	2.190230e+00	2.237418e+00	2.124527e+00	2.349189e+00	2.410035e+00	2.428265e+00	2.533323e+00	2.543437e+00	2.692262e+00	2.524698e+00	2.568187e+00	2.830764e+00	2.886071e+00	3.186670e+00	3.288745e+00	3.396969e+00	3.558479e+00	3.501452e+00	3.440912e+00	3.556991e+00	3.489156e+00	3.343845e+00	3.154018e+00	3.114878e+00	3.436078e+00	3.377924e+00	3.182074e+00	
Egypt	Population	56134000	57425000	58667000	59881000	61096000	62334000	63602000	64892000	66200000	67516000	68832000	70153000	71485000	72826000	74172000	75524000	76874000	78232000	79636000	81135000	82761000	84529000	86422000	88405000	90425000	92443000	94447000	96443000	98424000	
Egypt	PBA_GgCO2eqPerBnUSDGDP	2.838601e+03	3.316587e+03	3.058105e+03	3.005670e+03	2.524183e+03	2.377025e+03	2.203173e+03	1.950621e+03	1.921517e+03	1.852042e+03	1.812927e+03	1.782202e+03	2.071697e+03	2.520365e+03	2.739546e+03	2.676011e+03	2.325927e+03	2.000323e+03	1.695142e+03	1.471037e+03	1.279191e+03	1.258465e+03	1.059516e+03	1.011829e+03	9.229873e+02	8.626441e+02	8.920852e+02	1.278842e+03	1.150911e+03	
Egypt	CBA_GgCO2eqPerBnUSDGDP	2.957234e+03	3.418130e+03	3.069913e+03	2.876401e+03	2.501063e+03	2.434112e+03	2.266504e+03	2.008948e+03	1.976993e+03	1.893081e+03	1.856135e+03	1.814109e+03	2.089760e+03	2.486035e+03	2.715013e+03	2.683482e+03	2.352154e+03	2.036740e+03	1.740487e+03	1.503263e+03	1.300998e+03	1.274011e+03	1.079346e+03	1.024348e+03	9.334678e+02	8.654955e+02	9.747677e+02	1.384112e+03	1.248302e+03	
Egypt	GDP_MilUSD	4.297891e+04	3.738784e+04	4.185599e+04	4.657863e+04	5.189798e+04	6.015925e+04	6.762972e+04	7.843658e+04	8.482881e+04	9.071070e+04	9.983854e+04	9.763201e+04	8.785068e+04	8.292450e+04	7.884519e+04	8.968573e+04	1.074840e+05	1.304790e+05	1.628182e+05	1.889824e+05	2.188883e+05	2.360019e+05	2.793728e+05	2.885862e+05	3.055297e+05	3.326980e+05	3.329278e+05	2.353691e+05	2.508948e+05	
El Salvador	PBA_GgCO2eq	6700	7480	7720	8060	8910	9050	9050	10100	10000	10000	9880	10400	10500	10900	10900	11200	11700	11900	11500	11200	11100	11000	11200	10300	10500	12100	12300	12400	1.214808e+04	
El Salvador	CBA_GgCO2eq	8.360938e+03	8.236591e+03	8.112244e+03	2.672328e+03	6.872465e+03	1.113493e+04	1.076622e+04	1.182966e+04	1.255389e+04	1.266429e+04	1.316372e+04	1.350636e+04	1.357580e+04	1.397264e+04	1.401261e+04	1.433559e+04	1.513328e+04	1.577760e+04	1.551696e+04	1.476723e+04	1.492854e+04	1.518110e+04	1.559380e+04	1.491321e+04	1.511607e+04	1.641246e+04	1.525053e+04	1.527872e+04	1.545960e+04	
El Salvador	PBA_tCO2eqperCap	1.271347e+00	1.400225e+00	1.425406e+00	1.468124e+00	1.601942e+00	1.607746e+00	1.590510e+00	1.757745e+00	1.724733e+00	1.710864e+00	1.677989e+00	1.754682e+00	1.761154e+00	1.818485e+00	1.809429e+00	1.850628e+00	1.924659e+00	1.948903e+00	1.875408e+00	1.818772e+00	1.794955e+00	1.771051e+00	1.795447e+00	1.643792e+00	1.667990e+00	1.913043e+00	1.935179e+00	1.941140e+00	1.891930e+00	
El Salvador	CBA_tCO2eqperCap	1.586516e+00	1.541855e+00	1.497829e+00	4.867629e-01	1.235610e+00	1.978137e+00	1.892130e+00	2.058765e+00	2.165211e+00	2.166688e+00	2.235686e+00	2.278785e+00	2.277054e+00	2.331104e+00	2.326130e+00	2.368736e+00	2.489436e+00	2.583951e+00	2.530490e+00	2.398056e+00	2.414059e+00	2.444228e+00	2.499808e+00	2.380021e+00	2.401282e+00	2.594856e+00	2.399391e+00	2.391785e+00	2.407662e+00	
El Salvador	Population	5270000	5342000	5416000	5490000	5562000	5629000	5690000	5746000	5798000	5845000	5888000	5927000	5962000	5994000	6024000	6052000	6079000	6106000	6132000	6158000	6184000	6211000	6238000	6266000	6295000	6325000	6356000	6388000	6421000	
El Salvador	PBA_GgCO2eqPerBnUSDGDP	1.390751e+03	1.424127e+03	1.327967e+03	1.206538e+03	1.160249e+03	1.014353e+03	9.440528e+02	9.880934e+02	9.143551e+02	8.861951e+02	8.383590e+02	8.467308e+02	8.291095e+02	8.230209e+02	7.941822e+02	7.620084e+02	7.312552e+02	6.995165e+02	6.393546e+02	6.363051e+02	6.016912e+02	5.422993e+02	5.237071e+02	4.683741e+02	4.647358e+02	5.162504e+02	5.084443e+02	4.964130e+02	4.651338e+02	
El Salvador	CBA_GgCO2eqPerBnUSDGDP	1.735519e+03	1.568175e+03	1.395439e+03	4.000330e+02	8.949240e+02	1.248039e+03	1.123080e+03	1.157308e+03	1.147872e+03	1.122303e+03	1.116996e+03	1.099640e+03	1.071983e+03	1.055025e+03	1.020969e+03	9.753427e+02	9.458367e+02	9.274532e+02	8.626818e+02	8.389699e+02	8.092227e+02	7.484274e+02	7.291593e+02	6.781517e+02	6.690456e+02	7.002429e+02	6.304102e+02	6.116578e+02	5.919271e+02	
El Salvador	GDP_MilUSD	4.817542e+03	5.252342e+03	5.813399e+03	6.680269e+03	7.679384e+03	8.921947e+03	9.586328e+03	1.022171e+04	1.093667e+04	1.128420e+04	1.178493e+04	1.228253e+04	1.266419e+04	1.324389e+04	1.372481e+04	1.469800e+04	1.599989e+04	1.701175e+04	1.798689e+04	1.760162e+04	18448	20284	21386	2.199097e+04	2.259348e+04	2.343824e+04	2.419144e+04	2.497920e+04	2.611740e+04	
Eritrea	PBA_GgCO2eq	4830	4800	4930	4260	4320	4450	4950	5280	5030	5170	5330	5090	5040	5300	5400	5490	5150	5480	5340	5460	5360	5650	5760	5820	5890	5940	5980	6070	6.036186e+03	
Eritrea	CBA_GgCO2eq	4.585620e+03	4.158207e+03	3.730795e+03	-2.511368e+03	4.842205e+02	4.489038e+03	4.651461e+03	5.313156e+03	5.047266e+03	5.217459e+03	5.216185e+03	5.107150e+03	5.064075e+03	5.402352e+03	5.540892e+03	5.585710e+03	5.200146e+03	5.465606e+03	5.350251e+03	5.544084e+03	5.423088e+03	5.488483e+03	5.589311e+03	5.730973e+03	5.662071e+03	5.725708e+03	5.410208e+03	5.480856e+03	6.010151e+03	
Eritrea	PBA_tCO2eqperCap	2.138114e+00	2.118270e+00	2.183348e+00	1.902635e+00	1.947701e+00	2.019056e+00	2.254098e+00	2.405467e+00	2.280145e+00	2.311131e+00	2.325480e+00	2.143158e+00	2.031439e+00	2.037678e+00	1.985294e+00	1.941988e+00	1.764907e+00	1.828495e+00	1.743389e+00	1.750000e+00	1.690852e+00	1.757934e+00	1.772308e+00	1.773849e+00	1.778919e+00	1.776847e+00	1.770802e+00	1.778494e+00	1.748099e+00	
Eritrea	CBA_tCO2eqperCap	2.029934e+00	1.835043e+00	1.652256e+00	-1.121647e+00	2.183140e-01	2.036769e+00	2.118152e+00	2.420572e+00	2.287972e+00	2.332346e+00	2.275823e+00	2.150379e+00	2.041143e+00	2.077029e+00	2.037093e+00	1.975844e+00	1.782093e+00	1.823693e+00	1.746735e+00	1.776950e+00	1.710753e+00	1.707680e+00	1.719788e+00	1.746715e+00	1.710079e+00	1.712745e+00	1.602075e+00	1.605876e+00	1.740559e+00	
Eritrea	Population	2259000	2266000	2258000	2239000	2218000	2204000	2196000	2195000	2206000	2237000	2292000	2375000	2481000	2601000	2720000	2827000	2918000	2997000	3063000	3120000	3170000	3214000	3250000	3281000	3311000	3343000	3377000	3413000	3453000	
Eritrea	PBA_GgCO2eqPerBnUSDGDP	0	0	1.033323e+04	9.105040e+03	8.125061e+03	7.698754e+03	7.137337e+03	7.691298e+03	6.746913e+03	7.504485e+03	7.545612e+03	6.765302e+03	6.910534e+03	6.090220e+03	4.869014e+03	4.998061e+03	4.252115e+03	4.157895e+03	3.869036e+03	2.940708e+03	3.372097e+03	2.736075e+03	2.737711e+03	3.147503e+03	2.178424e+03	3.623768e+03	2.696577e+03	3.266617e+03	2.586073e+03	
Eritrea	CBA_GgCO2eqPerBnUSDGDP	0	0	7.819706e+03	-5.367630e+03	9.107225e+02	7.766292e+03	6.706878e+03	7.739596e+03	6.770072e+03	7.573374e+03	7.384486e+03	6.788097e+03	6.943543e+03	6.207833e+03	4.996052e+03	5.085195e+03	4.293519e+03	4.146974e+03	3.876463e+03	2.985995e+03	3.411787e+03	2.657859e+03	2.656583e+03	3.099356e+03	2.094124e+03	3.493037e+03	2.439640e+03	2.949564e+03	2.574919e+03	
Eritrea	GDP_MilUSD	0	0	4.771017e+02	4.678727e+02	5.316883e+02	5.780156e+02	6.935360e+02	6.864901e+02	7.455262e+02	6.889213e+02	7.063708e+02	7.523685e+02	7.293214e+02	8.702477e+02	1.109054e+03	1.098426e+03	1.211162e+03	1.317974e+03	1.380189e+03	1.856696e+03	1.589515e+03	2.065002e+03	2.103948e+03	1.849085e+03	2.703789e+03	1.639178e+03	2.217626e+03	1.858192e+03	2.334113e+03	
Estonia	PBA_GgCO2eq	41500	38300	28000	21900	22900	21100	21700	21300	19600	18100	18000	18400	17900	19800	20100	2.000000e+04	18900	23300	21100	17700	21600	22300	2.110000e+04	22900	22100	1.910000e+04	2.070000e+04	2.190000e+04	2.100034e+04	
Estonia	CBA_GgCO2eq	4.213491e+04	2.972774e+04	1.732057e+04	5.556936e+03	1.089384e+04	1.592987e+04	1.665608e+04	1.636076e+04	1.597185e+04	1.513713e+04	1.437426e+04	1.520466e+04	1.543016e+04	1.758932e+04	1.810076e+04	1.822131e+04	1.822947e+04	2.128771e+04	1.925017e+04	1.612369e+04	1.800650e+04	1.817579e+04	1.743038e+04	1.867157e+04	1.760184e+04	1.603290e+04	1.478206e+04	1.507925e+04	1.695286e+04	
Estonia	PBA_tCO2eqperCap	2.651757e+01	2.474160e+01	1.840894e+01	1.471774e+01	1.571723e+01	1.472435e+01	1.530324e+01	1.510638e+01	1.394026e+01	1.289174e+01	1.286633e+01	1.321839e+01	1.294288e+01	1.442098e+01	1.473607e+01	1.474926e+01	1.401038e+01	1.733631e+01	1.574627e+01	1.324850e+01	1.621622e+01	1.679217e+01	1.594860e+01	1.736164e+01	1.679331e+01	1.452471e+01	1.571754e+01	1.660349e+01	1.587327e+01	
Estonia	CBA_tCO2eqperCap	2.692327e+01	1.920397e+01	1.138762e+01	3.734500e+00	7.476900e+00	1.111645e+01	1.174618e+01	1.160338e+01	1.135978e+01	1.078143e+01	1.027467e+01	1.092288e+01	1.115702e+01	1.281087e+01	1.327035e+01	1.343755e+01	1.351332e+01	1.583907e+01	1.436580e+01	1.206863e+01	1.351840e+01	1.368659e+01	1.317489e+01	1.415585e+01	1.337526e+01	1.219232e+01	1.122404e+01	1.143234e+01	1.281395e+01	
